rougeLsum,length,str_em,Disambig-F1
33.33333333333333,83.0,33.33333333333333,33.33333333333333
38.78787878787879,108.0,66.66666666666666,66.66666666666666
32.6530612244898,127.0,50.0,0.0
3.298969072164948,3459.0,66.66666666666666,16.666666666666664
55.69620253164557,85.0,75.0,50.0
53.403141361256544,101.0,50.0,50.0
29.447852760736193,100.0,50.0,0.0
38.028169014084504,85.0,100.0,100.0
47.05882352941176,70.0,100.0,100.0
18.543046357615893,88.0,0.0,0.0
32.35294117647059,65.0,0.0,10.0
43.13725490196078,26.0,50.0,72.22222222222221
50.0,97.0,100.0,44.44444444444445
42.18749999999999,71.0,33.33333333333333,50.0
33.55704697986577,103.0,50.0,41.666666666666664
21.62162162162162,13.0,33.33333333333333,33.33333333333333
45.88235294117647,102.0,100.0,50.0
23.2258064516129,130.0,50.0,33.33333333333333
50.5050505050505,59.0,100.0,100.0
47.107438016528924,131.0,66.66666666666666,33.33333333333333
